[ 3690.861137] avd 269080000.avd: 2dc00000 | slc_6e8_cmd_ref_list_0
[ 3690.867149] avd 269080000.avd: 2dd00000 | slc_76c_cmd_weights_denom
[ 3690.873430] avd 269080000.avd: 2a000000 | cm3_cmd_set_mb_dims
[ 3690.879187] avd 269080000.avd:    16027 | cm3_set_mb_dims
[ 3690.884592] avd 269080000.avd: 2d018000 | slc_6e4_cmd_ref_type
[ 3690.890432] avd 269080000.avd: 2b000400 | cm3_cmd_inst_fifo_end
[ 3690.896647] avd 269080000.avd: 2b000100 | inst_fifo_start
[ 3690.901776] avd 269080000.avd: 2db012e0 | hdr_34_start_hdr
[ 3690.907270] avd 269080000.avd:  1000000 | hdr_38_mode
[ 3690.912325] avd 269080000.avd:  16f027f | hdr_3c_height_width
[ 3690.918078] avd 269080000.avd:        0 | hdr_40_zero
[ 3690.923135] avd 269080000.avd:   2d004f | hdr_28_height_width_shift3
[ 3690.929501] avd 269080000.avd:  1002801 | hdr_2c_sps_param
[ 3690.934994] avd 269080000.avd:   200000 | hdr_44_flags
[ 3690.940142] avd 269080000.avd:        0 | hdr_48_chroma_qp_index_offset
[ 3690.946769] avd 269080000.avd:   30000a | hdr_58_const_3a
[ 3690.952178] avd 269080000.avd:        0 | cm3_dma_config_1
[ 3690.957668] avd 269080000.avd:        0 | cm3_dma_config_2
[ 3690.963163] avd 269080000.avd:        0 | zero
[ 3690.967610] avd 269080000.avd: fcfa0000 | hdr_9c_pps_tile_addr_lsb8[0]
[ 3690.974158] avd 269080000.avd:        0 | hdr_9c_pps_tile_addr_lsb8[0] (high)
[ 3690.981304] avd 269080000.avd:        0 | cm3_dma_config_3
[ 3690.986801] avd 269080000.avd:        0 | cm3_dma_config_4
[ 3690.992290] avd 269080000.avd:        0 | zero
[ 3690.996738] avd 269080000.avd: fcf98000 | hdr_9c_pps_tile_addr_lsb8[1]
[ 3691.003279] avd 269080000.avd:        0 | hdr_9c_pps_tile_addr_lsb8[1] (high)
[ 3691.010434] avd 269080000.avd: fce98000 | hdr_9c_pps_tile_addr_lsb8[2]
[ 3691.016974] avd 269080000.avd:        0 | hdr_9c_pps_tile_addr_lsb8[2] (high)
[ 3691.024124] avd 269080000.avd: f4f90000 | hdr_9c_pps_tile_addr_lsb8[3]
[ 3691.030663] avd 269080000.avd:        0 | hdr_9c_pps_tile_addr_lsb8[3] (high)
[ 3691.037817] avd 269080000.avd:        0 | cm3_dma_config_5
[ 3691.043316] avd 269080000.avd: fdb00000 | hdr_210_y_addr_lsb8[0]
[ 3691.049324] avd 269080000.avd:        0 | hdr_210_y_addr_lsb8[0] (high)
[ 3691.055954] avd 269080000.avd:       28 | hdr_218_width_align
[ 3691.061710] avd 269080000.avd: fdb39800 | hdr_214_uv_addr_lsb8[0]
[ 3691.067813] avd 269080000.avd:        0 | hdr_214_uv_addr_lsb8[0] (high)
[ 3691.074534] avd 269080000.avd:       28 | hdr_21c_width_align
[ 3691.080286] avd 269080000.avd:        0 | cm3_mark_end_section
[ 3691.086126] avd 269080000.avd:  16f027f | hdr_54_height_width
[ 3691.091882] avd 269080000.avd:        0 | cm3_dma_config_6
[ 3691.097375] avd 269080000.avd: fce18000 | hdr_9c_pps_tile_addr_lsb8[7]
[ 3691.103916] avd 269080000.avd:        0 | hdr_9c_pps_tile_addr_lsb8[7] (high)
[ 3691.111066] avd 269080000.avd: fdbce400 | hdr_bc_sps_tile_addr_lsb8[0]
[ 3691.117605] avd 269080000.avd:        0 | hdr_bc_sps_tile_addr_lsb8[0] (high)
[ 3691.124759] avd 269080000.avd:        0 | cm3_dma_config_7
[ 3691.130251] avd 269080000.avd:        0 | cm3_dma_config_8
[ 3691.135746] avd 269080000.avd:        0 | cm3_dma_config_9
[ 3691.141242] avd 269080000.avd:        0 | cm3_dma_config_a
[ 3691.146734] avd 269080000.avd:  1000002 | hdr_d0_ref_hdr
[ 3691.152053] avd 269080000.avd:        0 | cm3_mark_end_section_scl
[ 3691.158251] avd 269080000.avd: 2d820000 | slc_a7c_cmd_set_coded_slice
[ 3691.164708] avd 269080000.avd: fee80003 | slc_a84_slice_addr_low
[ 3691.170721] avd 269080000.avd:      399 | slc_a88_slice_hdr_size
[ 3691.176734] avd 269080000.avd: 2c000000 | cm3_cmd_exec_mb_vp
[ 3691.182405] avd 269080000.avd: 2d906000 | slc_a70_cmd_quant_param
[ 3691.188507] avd 269080000.avd: 2da30000 | slc_a74_cmd_deblocking_filter
[ 3691.195138] avd 269080000.avd: 2dc00000 | slc_6e8_cmd_ref_list_0
[ 3691.201152] avd 269080000.avd: 2dd00000 | slc_76c_cmd_weights_denom
[ 3691.207432] avd 269080000.avd: 2a000000 | cm3_cmd_set_mb_dims
[ 3691.213187] avd 269080000.avd:    16027 | cm3_set_mb_dims
[ 3691.218595] avd 269080000.avd: 2d018000 | slc_6e4_cmd_ref_type
[ 3691.224436] avd 269080000.avd: 2b000400 | cm3_cmd_inst_fifo_end
[ 3691.230656] avd 269080000.avd: 2b000100 | inst_fifo_start
[ 3691.235786] avd 269080000.avd: 2db012e0 | hdr_34_start_hdr
[ 3691.241271] avd 269080000.avd:  1000000 | hdr_38_mode
[ 3691.246334] avd 269080000.avd:  16f027f | hdr_3c_height_width
[ 3691.252080] avd 269080000.avd:        0 | hdr_40_zero
[ 3691.257138] avd 269080000.avd:   2d004f | hdr_28_height_width_shift3
[ 3691.263508] avd 269080000.avd:  1002801 | hdr_2c_sps_param
[ 3691.268999] avd 269080000.avd:   200000 | hdr_44_flags
[ 3691.274147] avd 269080000.avd:        0 | hdr_48_chroma_qp_index_offset
[ 3691.280779] avd 269080000.avd:   30000a | hdr_58_const_3a
[ 3691.286180] avd 269080000.avd:        0 | cm3_dma_config_1
[ 3691.291677] avd 269080000.avd:        0 | cm3_dma_config_2
[ 3691.297169] avd 269080000.avd:        0 | zero
[ 3691.301617] avd 269080000.avd: fcfa0000 | hdr_9c_pps_tile_addr_lsb8[0]
[ 3691.308161] avd 269080000.avd:        0 | hdr_9c_pps_tile_addr_lsb8[0] (high)
[ 3691.315308] avd 269080000.avd:        0 | cm3_dma_config_3
[ 3691.320801] avd 269080000.avd:        0 | cm3_dma_config_4
[ 3691.326295] avd 269080000.avd:        0 | zero
[ 3691.330743] avd 269080000.avd: fcf98000 | hdr_9c_pps_tile_addr_lsb8[1]
[ 3691.337285] avd 269080000.avd:        0 | hdr_9c_pps_tile_addr_lsb8[1] (high)
[ 3691.344440] avd 269080000.avd: fce98000 | hdr_9c_pps_tile_addr_lsb8[2]
[ 3691.350977] avd 269080000.avd:        0 | hdr_9c_pps_tile_addr_lsb8[2] (high)
[ 3691.358130] avd 269080000.avd: f4f90000 | hdr_9c_pps_tile_addr_lsb8[3]
[ 3691.364670] avd 269080000.avd:        0 | hdr_9c_pps_tile_addr_lsb8[3] (high)
[ 3691.371820] avd 269080000.avd:        0 | cm3_dma_config_5
[ 3691.377318] avd 269080000.avd: fda00000 | hdr_210_y_addr_lsb8[0]
[ 3691.383329] avd 269080000.avd:        0 | hdr_210_y_addr_lsb8[0] (high)
[ 3691.389963] avd 269080000.avd:       28 | hdr_218_width_align
[ 3691.395714] avd 269080000.avd: fda39800 | hdr_214_uv_addr_lsb8[0]
[ 3691.401819] avd 269080000.avd:        0 | hdr_214_uv_addr_lsb8[0] (high)
[ 3691.408536] avd 269080000.avd:       28 | hdr_21c_width_align
[ 3691.414289] avd 269080000.avd:        0 | cm3_mark_end_section
[ 3691.420134] avd 269080000.avd:  16f027f | hdr_54_height_width
[ 3691.425886] avd 269080000.avd:        0 | cm3_dma_config_6
[ 3691.431379] avd 269080000.avd: fce18000 | hdr_9c_pps_tile_addr_lsb8[7]
[ 3691.437921] avd 269080000.avd:        0 | hdr_9c_pps_tile_addr_lsb8[7] (high)
[ 3691.445094] avd 269080000.avd: fdace400 | hdr_bc_sps_tile_addr_lsb8[0]
[ 3691.451614] avd 269080000.avd:        0 | hdr_bc_sps_tile_addr_lsb8[0] (high)
[ 3691.458767] avd 269080000.avd:        0 | cm3_dma_config_7
[ 3691.464263] avd 269080000.avd:        0 | cm3_dma_config_8
[ 3691.469754] avd 269080000.avd:        0 | cm3_dma_config_9
[ 3691.475249] avd 269080000.avd:        0 | cm3_dma_config_a
[ 3691.480744] avd 269080000.avd:  1000002 | hdr_d0_ref_hdr
[ 3691.486064] avd 269080000.avd:        0 | cm3_mark_end_section_scl
[ 3691.492252] avd 269080000.avd: 2d820000 | slc_a7c_cmd_set_coded_slice
[ 3691.498707] avd 269080000.avd: fef00003 | slc_a84_slice_addr_low
[ 3691.504737] avd 269080000.avd:      1ee | slc_a88_slice_hdr_size
[ 3691.510742] avd 269080000.avd: 2c000000 | cm3_cmd_exec_mb_vp
[ 3691.516417] avd 269080000.avd: 2d906000 | slc_a70_cmd_quant_param
[ 3691.522516] avd 269080000.avd: 2da30000 | slc_a74_cmd_deblocking_filter
[ 3691.529144] avd 269080000.avd: 2dc00000 | slc_6e8_cmd_ref_list_0
[ 3691.535160] avd 269080000.avd: 2dd00000 | slc_76c_cmd_weights_denom
[ 3691.541439] avd 269080000.avd: 2a000000 | cm3_cmd_set_mb_dims
[ 3691.547200] avd 269080000.avd:    16027 | cm3_set_mb_dims
[ 3691.552600] avd 269080000.avd: 2d018000 | slc_6e4_cmd_ref_type
[ 3691.558442] avd 269080000.avd: 2b000400 | cm3_cmd_inst_fifo_end
[ 3691.564662] avd 269080000.avd: 2b000100 | inst_fifo_start
[ 3691.569786] avd 269080000.avd: 2db012e0 | hdr_34_start_hdr
[ 3691.575273] avd 269080000.avd:  1000000 | hdr_38_mode
[ 3691.580331] avd 269080000.avd:  16f027f | hdr_3c_height_width
[ 3691.586087] avd 269080000.avd:        0 | hdr_40_zero
[ 3691.591148] avd 269080000.avd:   2d004f | hdr_28_height_width_shift3
[ 3691.597513] avd 269080000.avd:  1002801 | hdr_2c_sps_param
[ 3691.603007] avd 269080000.avd:   200000 | hdr_44_flags
[ 3691.608152] avd 269080000.avd:        0 | hdr_48_chroma_qp_index_offset
[ 3691.614778] avd 269080000.avd:   30000a | hdr_58_const_3a
[ 3691.620263] avd 269080000.avd:        0 | cm3_dma_config_1
[ 3691.625683] avd 269080000.avd:        0 | cm3_dma_config_2
[ 3691.631173] avd 269080000.avd:        0 | zero
[ 3691.635624] avd 269080000.avd: fcfa0000 | hdr_9c_pps_tile_addr_lsb8[0]
[ 3691.642172] avd 269080000.avd:        0 | hdr_9c_pps_tile_addr_lsb8[0] (high)
[ 3691.649313] avd 269080000.avd:        0 | cm3_dma_config_3
[ 3691.654805] avd 269080000.avd:        0 | cm3_dma_config_4
[ 3691.660305] avd 269080000.avd:        0 | zero
[ 3691.664747] avd 269080000.avd: fcf98000 | hdr_9c_pps_tile_addr_lsb8[1]
[ 3691.671297] avd 269080000.avd:        0 | hdr_9c_pps_tile_addr_lsb8[1] (high)
[ 3691.678447] avd 269080000.avd: fce98000 | hdr_9c_pps_tile_addr_lsb8[2]
[ 3691.684993] avd 269080000.avd:        0 | hdr_9c_pps_tile_addr_lsb8[2] (high)
[ 3691.692147] avd 269080000.avd: f4f90000 | hdr_9c_pps_tile_addr_lsb8[3]
[ 3691.698678] avd 269080000.avd:        0 | hdr_9c_pps_tile_addr_lsb8[3] (high)
[ 3691.705829] avd 269080000.avd:        0 | cm3_dma_config_5
[ 3691.711318] avd 269080000.avd: fd900000 | hdr_210_y_addr_lsb8[0]
[ 3691.717344] avd 269080000.avd:        0 | hdr_210_y_addr_lsb8[0] (high)
[ 3691.723971] avd 269080000.avd:       28 | hdr_218_width_align
[ 3691.729730] avd 269080000.avd: fd939800 | hdr_214_uv_addr_lsb8[0]
[ 3691.735833] avd 269080000.avd:        0 | hdr_214_uv_addr_lsb8[0] (high)
[ 3691.742548] avd 269080000.avd:       28 | hdr_21c_width_align
[ 3691.748300] avd 269080000.avd:        0 | cm3_mark_end_section
[ 3691.754144] avd 269080000.avd:  16f027f | hdr_54_height_width
[ 3691.759897] avd 269080000.avd:        0 | cm3_dma_config_6
[ 3691.765392] avd 269080000.avd: fce18000 | hdr_9c_pps_tile_addr_lsb8[7]
[ 3691.771934] avd 269080000.avd:        0 | hdr_9c_pps_tile_addr_lsb8[7] (high)
[ 3691.779087] avd 269080000.avd: fd9ce400 | hdr_bc_sps_tile_addr_lsb8[0]
[ 3691.785623] avd 269080000.avd:        0 | hdr_bc_sps_tile_addr_lsb8[0] (high)
[ 3691.792775] avd 269080000.avd:        0 | cm3_dma_config_7
[ 3691.798266] avd 269080000.avd:        0 | cm3_dma_config_8
[ 3691.803761] avd 269080000.avd:        0 | cm3_dma_config_9
[ 3691.809259] avd 269080000.avd:        0 | cm3_dma_config_a
[ 3691.814749] avd 269080000.avd:  1000002 | hdr_d0_ref_hdr
[ 3691.820076] avd 269080000.avd:        0 | cm3_mark_end_section_scl
[ 3691.826265] avd 269080000.avd: 2d830000 | slc_a7c_cmd_set_coded_slice
[ 3691.832734] avd 269080000.avd: fee80003 | slc_a84_slice_addr_low
[ 3691.838751] avd 269080000.avd:      233 | slc_a88_slice_hdr_size
[ 3691.844754] avd 269080000.avd: 2c000000 | cm3_cmd_exec_mb_vp
[ 3691.850420] avd 269080000.avd: 2d906400 | slc_a70_cmd_quant_param
[ 3691.856523] avd 269080000.avd: 2da30000 | slc_a74_cmd_deblocking_filter
[ 3691.863155] avd 269080000.avd: 2dc00000 | slc_6e8_cmd_ref_list_0
[ 3691.869167] avd 269080000.avd: 2dd00000 | slc_76c_cmd_weights_denom
[ 3691.875451] avd 269080000.avd: 2a000000 | cm3_cmd_set_mb_dims
[ 3691.881204] avd 269080000.avd:    16027 | cm3_set_mb_dims
[ 3691.886608] avd 269080000.avd: 2d018000 | slc_6e4_cmd_ref_type
[ 3691.892453] avd 269080000.avd: 2b000400 | cm3_cmd_inst_fifo_end
[ 3691.898684] avd 269080000.avd: 2b000100 | inst_fifo_start
[ 3691.903793] avd 269080000.avd: 2db012e0 | hdr_34_start_hdr
[ 3691.909288] avd 269080000.avd:  1000000 | hdr_38_mode
[ 3691.914348] avd 269080000.avd:  16f027f | hdr_3c_height_width
[ 3691.920097] avd 269080000.avd:        0 | hdr_40_zero
[ 3691.925155] avd 269080000.avd:   2d004f | hdr_28_height_width_shift3
[ 3691.931524] avd 269080000.avd:  1002801 | hdr_2c_sps_param
[ 3691.937040] avd 269080000.avd:   200000 | hdr_44_flags
[ 3691.942173] avd 269080000.avd:        0 | hdr_48_chroma_qp_index_offset
[ 3691.948810] avd 269080000.avd:   30000a | hdr_58_const_3a
[ 3691.954198] avd 269080000.avd:        0 | cm3_dma_config_1
[ 3691.959691] avd 269080000.avd:        0 | cm3_dma_config_2
[ 3691.965188] avd 269080000.avd:        0 | zero
[ 3691.969630] avd 269080000.avd: fcfa0000 | hdr_9c_pps_tile_addr_lsb8[0]
[ 3691.976191] avd 269080000.avd:        0 | hdr_9c_pps_tile_addr_lsb8[0] (high)
[ 3691.983333] avd 269080000.avd:        0 | cm3_dma_config_3
[ 3691.988818] avd 269080000.avd:        0 | cm3_dma_config_4
[ 3691.994311] avd 269080000.avd:        0 | zero
[ 3691.998755] avd 269080000.avd: fcf98000 | hdr_9c_pps_tile_addr_lsb8[1]
[ 3692.005303] avd 269080000.avd:        0 | hdr_9c_pps_tile_addr_lsb8[1] (high)
[ 3692.012461] avd 269080000.avd: fce98000 | hdr_9c_pps_tile_addr_lsb8[2]
[ 3692.018997] avd 269080000.avd:        0 | hdr_9c_pps_tile_addr_lsb8[2] (high)
[ 3692.026144] avd 269080000.avd: f4f90000 | hdr_9c_pps_tile_addr_lsb8[3]
[ 3692.032685] avd 269080000.avd:        0 | hdr_9c_pps_tile_addr_lsb8[3] (high)
[ 3692.039854] avd 269080000.avd:        0 | cm3_dma_config_5
[ 3692.045331] avd 269080000.avd: fd800000 | hdr_210_y_addr_lsb8[0]
[ 3692.051351] avd 269080000.avd:        0 | hdr_210_y_addr_lsb8[0] (high)
[ 3692.057972] avd 269080000.avd:       28 | hdr_218_width_align
[ 3692.063734] avd 269080000.avd: fd839800 | hdr_214_uv_addr_lsb8[0]
[ 3692.069835] avd 269080000.avd:        0 | hdr_214_uv_addr_lsb8[0] (high)
[ 3692.076552] avd 269080000.avd:       28 | hdr_21c_width_align
[ 3692.082306] avd 269080000.avd:        0 | cm3_mark_end_section
[ 3692.088148] avd 269080000.avd:  16f027f | hdr_54_height_width
[ 3692.093902] avd 269080000.avd:        0 | cm3_dma_config_6
[ 3692.099394] avd 269080000.avd: fce18000 | hdr_9c_pps_tile_addr_lsb8[7]
[ 3692.105936] avd 269080000.avd:        0 | hdr_9c_pps_tile_addr_lsb8[7] (high)
[ 3692.113089] avd 269080000.avd: fd8ce400 | hdr_bc_sps_tile_addr_lsb8[0]
[ 3692.119628] avd 269080000.avd:        0 | hdr_bc_sps_tile_addr_lsb8[0] (high)
[ 3692.126781] avd 269080000.avd:        0 | cm3_dma_config_7
[ 3692.132276] avd 269080000.avd:        0 | cm3_dma_config_8
[ 3692.137769] avd 269080000.avd:        0 | cm3_dma_config_9
[ 3692.143270] avd 269080000.avd:        0 | cm3_dma_config_a
[ 3692.148761] avd 269080000.avd:  1000002 | hdr_d0_ref_hdr
[ 3692.154072] avd 269080000.avd:        0 | cm3_mark_end_section_scl
[ 3692.160266] avd 269080000.avd: 2d830000 | slc_a7c_cmd_set_coded_slice
[ 3692.166722] avd 269080000.avd: fef00003 | slc_a84_slice_addr_low
[ 3692.172735] avd 269080000.avd:      115 | slc_a88_slice_hdr_size
[ 3692.178771] avd 269080000.avd: 2c000000 | cm3_cmd_exec_mb_vp
[ 3692.184433] avd 269080000.avd: 2d906400 | slc_a70_cmd_quant_param
[ 3692.190533] avd 269080000.avd: 2da30000 | slc_a74_cmd_deblocking_filter
[ 3692.197177] avd 269080000.avd: 2dc00000 | slc_6e8_cmd_ref_list_0
[ 3692.203182] avd 269080000.avd: 2dd00000 | slc_76c_cmd_weights_denom
[ 3692.209458] avd 269080000.avd: 2a000000 | cm3_cmd_set_mb_dims
[ 3692.215218] avd 269080000.avd:    16027 | cm3_set_mb_dims
[ 3692.220615] avd 269080000.avd: 2d018000 | slc_6e4_cmd_ref_type
[ 3692.226463] avd 269080000.avd: 2b000400 | cm3_cmd_inst_fifo_end
[ 3692.232726] avd 269080000.avd: 2b000100 | inst_fifo_start
[ 3692.237809] avd 269080000.avd: 2db012e0 | hdr_34_start_hdr
[ 3692.243306] avd 269080000.avd:  1000000 | hdr_38_mode
[ 3692.248349] avd 269080000.avd:  16f027f | hdr_3c_height_width
[ 3692.254107] avd 269080000.avd:        0 | hdr_40_zero
[ 3692.259158] avd 269080000.avd:   2d004f | hdr_28_height_width_shift3
[ 3692.265533] avd 269080000.avd:  1002801 | hdr_2c_sps_param
[ 3692.271021] avd 269080000.avd:   200000 | hdr_44_flags
[ 3692.276171] avd 269080000.avd:        0 | hdr_48_chroma_qp_index_offset
[ 3692.282801] avd 269080000.avd:   30000a | hdr_58_const_3a
[ 3692.288200] avd 269080000.avd:        0 | cm3_dma_config_1
[ 3692.293693] avd 269080000.avd:        0 | cm3_dma_config_2
[ 3692.299187] avd 269080000.avd:        0 | zero
[ 3692.303636] avd 269080000.avd: fcfa0000 | hdr_9c_pps_tile_addr_lsb8[0]
[ 3692.310176] avd 269080000.avd:        0 | hdr_9c_pps_tile_addr_lsb8[0] (high)
[ 3692.317325] avd 269080000.avd:        0 | cm3_dma_config_3
[ 3692.322822] avd 269080000.avd:        0 | cm3_dma_config_4
[ 3692.328321] avd 269080000.avd:        0 | zero
[ 3692.332768] avd 269080000.avd: fcf98000 | hdr_9c_pps_tile_addr_lsb8[1]
[ 3692.339307] avd 269080000.avd:        0 | hdr_9c_pps_tile_addr_lsb8[1] (high)
[ 3692.346476] avd 269080000.avd: fce98000 | hdr_9c_pps_tile_addr_lsb8[2]
[ 3692.352996] avd 269080000.avd:        0 | hdr_9c_pps_tile_addr_lsb8[2] (high)
[ 3692.360146] avd 269080000.avd: f4f90000 | hdr_9c_pps_tile_addr_lsb8[3]
[ 3692.366702] avd 269080000.avd:        0 | hdr_9c_pps_tile_addr_lsb8[3] (high)
[ 3692.373841] avd 269080000.avd:        0 | cm3_dma_config_5
[ 3692.379334] avd 269080000.avd: fd700000 | hdr_210_y_addr_lsb8[0]
[ 3692.385368] avd 269080000.avd:        0 | hdr_210_y_addr_lsb8[0] (high)
[ 3692.391989] avd 269080000.avd:       28 | hdr_218_width_align
[ 3692.397743] avd 269080000.avd: fd739800 | hdr_214_uv_addr_lsb8[0]
[ 3692.403833] avd 269080000.avd:        0 | hdr_214_uv_addr_lsb8[0] (high)
[ 3692.410552] avd 269080000.avd:       28 | hdr_21c_width_align
[ 3692.416316] avd 269080000.avd:        0 | cm3_mark_end_section
[ 3692.422152] avd 269080000.avd:  16f027f | hdr_54_height_width
[ 3692.427913] avd 269080000.avd:        0 | cm3_dma_config_6
[ 3692.433412] avd 269080000.avd: fce18000 | hdr_9c_pps_tile_addr_lsb8[7]
[ 3692.439952] avd 269080000.avd:        0 | hdr_9c_pps_tile_addr_lsb8[7] (high)
[ 3692.447107] avd 269080000.avd: fd7ce400 | hdr_bc_sps_tile_addr_lsb8[0]
[ 3692.453633] avd 269080000.avd:        0 | hdr_bc_sps_tile_addr_lsb8[0] (high)
[ 3692.460789] avd 269080000.avd:        0 | cm3_dma_config_7
[ 3692.466282] avd 269080000.avd:        0 | cm3_dma_config_8
[ 3692.471772] avd 269080000.avd:        0 | cm3_dma_config_9
[ 3692.477270] avd 269080000.avd:        0 | cm3_dma_config_a
[ 3692.482764] avd 269080000.avd:  1000002 | hdr_d0_ref_hdr
[ 3692.488077] avd 269080000.avd:        0 | cm3_mark_end_section_scl
[ 3692.494278] avd 269080000.avd: 2d830000 | slc_a7c_cmd_set_coded_slice
[ 3692.500737] avd 269080000.avd: fee80003 | slc_a84_slice_addr_low
[ 3692.506754] avd 269080000.avd:       cd | slc_a88_slice_hdr_size
[ 3692.512768] avd 269080000.avd: 2c000000 | cm3_cmd_exec_mb_vp
[ 3692.518425] avd 269080000.avd: 2d906400 | slc_a70_cmd_quant_param
[ 3692.524535] avd 269080000.avd: 2da30000 | slc_a74_cmd_deblocking_filter
[ 3692.531162] avd 269080000.avd: 2dc00000 | slc_6e8_cmd_ref_list_0
[ 3692.537181] avd 269080000.avd: 2dd00000 | slc_76c_cmd_weights_denom
[ 3692.543456] avd 269080000.avd: 2a000000 | cm3_cmd_set_mb_dims
[ 3692.549215] avd 269080000.avd:    16027 | cm3_set_mb_dims
[ 3692.554640] avd 269080000.avd: 2d018000 | slc_6e4_cmd_ref_type
[ 3692.560463] avd 269080000.avd: 2b000400 | cm3_cmd_inst_fifo_end
[ 3692.566687] avd 269080000.avd: 2b000100 | inst_fifo_start
[ 3692.571814] avd 269080000.avd: 2db012e0 | hdr_34_start_hdr
[ 3692.577293] avd 269080000.avd:  1000000 | hdr_38_mode
[ 3692.582350] avd 269080000.avd:  16f027f | hdr_3c_height_width
[ 3692.588111] avd 269080000.avd:        0 | hdr_40_zero
[ 3692.593166] avd 269080000.avd:   2d004f | hdr_28_height_width_shift3
[ 3692.599530] avd 269080000.avd:  1002801 | hdr_2c_sps_param
[ 3692.605025] avd 269080000.avd:   200000 | hdr_44_flags
[ 3692.610167] avd 269080000.avd:        0 | hdr_48_chroma_qp_index_offset
[ 3692.616800] avd 269080000.avd:   30000a | hdr_58_const_3a
[ 3692.622204] avd 269080000.avd:        0 | cm3_dma_config_1
[ 3692.627696] avd 269080000.avd:        0 | cm3_dma_config_2
[ 3692.633196] avd 269080000.avd:        0 | zero
[ 3692.637640] avd 269080000.avd: fcfa0000 | hdr_9c_pps_tile_addr_lsb8[0]
[ 3692.644180] avd 269080000.avd:        0 | hdr_9c_pps_tile_addr_lsb8[0] (high)
[ 3692.651331] avd 269080000.avd:        0 | cm3_dma_config_3
[ 3692.656824] avd 269080000.avd:        0 | cm3_dma_config_4
[ 3692.662319] avd 269080000.avd:        0 | zero
[ 3692.666761] avd 269080000.avd: fcf98000 | hdr_9c_pps_tile_addr_lsb8[1]
[ 3692.673308] avd 269080000.avd:        0 | hdr_9c_pps_tile_addr_lsb8[1] (high)
[ 3692.680464] avd 269080000.avd: fce98000 | hdr_9c_pps_tile_addr_lsb8[2]
[ 3692.687001] avd 269080000.avd:        0 | hdr_9c_pps_tile_addr_lsb8[2] (high)
[ 3692.694217] avd 269080000.avd: f4f90000 | hdr_9c_pps_tile_addr_lsb8[3]
[ 3692.700694] avd 269080000.avd:        0 | hdr_9c_pps_tile_addr_lsb8[3] (high)
[ 3692.707848] avd 269080000.avd:        0 | cm3_dma_config_5
[ 3692.713337] avd 269080000.avd: fde00000 | hdr_210_y_addr_lsb8[0]
[ 3692.719353] avd 269080000.avd:        0 | hdr_210_y_addr_lsb8[0] (high)
[ 3692.725987] avd 269080000.avd:       28 | hdr_218_width_align
[ 3692.731732] avd 269080000.avd: fde39800 | hdr_214_uv_addr_lsb8[0]
[ 3692.737846] avd 269080000.avd:        0 | hdr_214_uv_addr_lsb8[0] (high)
[ 3692.744563] avd 269080000.avd:       28 | hdr_21c_width_align
[ 3692.750313] avd 269080000.avd:        0 | cm3_mark_end_section
[ 3692.756156] avd 269080000.avd:  16f027f | hdr_54_height_width
[ 3692.761917] avd 269080000.avd:        0 | cm3_dma_config_6
[ 3692.767408] avd 269080000.avd: fce18000 | hdr_9c_pps_tile_addr_lsb8[7]
[ 3692.773944] avd 269080000.avd:        0 | hdr_9c_pps_tile_addr_lsb8[7] (high)
[ 3692.781102] avd 269080000.avd: fdece400 | hdr_bc_sps_tile_addr_lsb8[0]
[ 3692.787643] avd 269080000.avd:        0 | hdr_bc_sps_tile_addr_lsb8[0] (high)
[ 3692.794803] avd 269080000.avd:        0 | cm3_dma_config_7
[ 3692.800282] avd 269080000.avd:        0 | cm3_dma_config_8
[ 3692.805784] avd 269080000.avd:        0 | cm3_dma_config_9
[ 3692.811273] avd 269080000.avd:        0 | cm3_dma_config_a
[ 3692.816769] avd 269080000.avd:  1000002 | hdr_d0_ref_hdr
[ 3692.822085] avd 269080000.avd:        0 | cm3_mark_end_section_scl
[ 3692.828279] avd 269080000.avd: 2d830000 | slc_a7c_cmd_set_coded_slice
[ 3692.834729] avd 269080000.avd: fef00003 | slc_a84_slice_addr_low
[ 3692.840750] avd 269080000.avd:      143 | slc_a88_slice_hdr_size
[ 3692.846767] avd 269080000.avd: 2c000000 | cm3_cmd_exec_mb_vp
[ 3692.852431] avd 269080000.avd: 2d906800 | slc_a70_cmd_quant_param
[ 3692.858540] avd 269080000.avd: 2da30000 | slc_a74_cmd_deblocking_filter
[ 3692.865166] avd 269080000.avd: 2dc00000 | slc_6e8_cmd_ref_list_0
[ 3692.871184] avd 269080000.avd: 2dd00000 | slc_76c_cmd_weights_denom
[ 3692.877461] avd 269080000.avd: 2a000000 | cm3_cmd_set_mb_dims
[ 3692.883221] avd 269080000.avd:    16027 | cm3_set_mb_dims
[ 3692.888625] avd 269080000.avd: 2d018000 | slc_6e4_cmd_ref_type
[ 3692.894469] avd 269080000.avd: 2b000400 | cm3_cmd_inst_fifo_end
[ 3692.900688] avd 269080000.avd: 2b000100 | inst_fifo_start
[ 3692.905808] avd 269080000.avd: 2db012e0 | hdr_34_start_hdr
[ 3692.911301] avd 269080000.avd:  1000000 | hdr_38_mode
[ 3692.916367] avd 269080000.avd:  16f027f | hdr_3c_height_width
[ 3692.922117] avd 269080000.avd:        0 | hdr_40_zero
[ 3692.927185] avd 269080000.avd:   2d004f | hdr_28_height_width_shift3
[ 3692.933542] avd 269080000.avd:  1002801 | hdr_2c_sps_param
